invoice_id,item_id,quantity
8727,0-577-58554-1,1
8727,0-592-74293-8,3
8728,1-04-310548-4,1
8728,0-18-258946-3,1
8728,1-229-04757-3,4
8728,1-4257-3976-8,1
8728,0-06-087973-4,3
8728,1-207-93326-0,4
8728,1-84426-958-2,4
8729,0-06-087973-4,2
8729,0-248-44413-1,2
8729,1-4274-3175-2,2
8730,1-84426-958-2,4
8730,0-469-21982-3,3
8730,1-229-04757-3,1
8730,0-232-08154-9,4
8730,0-02-380423-8,3
8731,1-75223-297-6,2
8731,1-4457-9816-6,3
8731,1-4083-0399-X,1
8731,1-207-93326-0,3
8731,1-222-32214-5,3
8731,0-18-258946-3,4
8732,1-75223-297-6,4
8732,1-107-39856-8,4
8732,1-884638-12-0,3
8732,1-222-32214-5,4
8732,1-59157-301-7,4
8733,1-160-77306-8,1
8733,1-4467-6096-0,2
8733,1-933260-00-9,4
8733,0-7141-8546-9,2
8733,1-184-45618-6,4
8734,0-458-05510-7,1
8734,1-83164-707-9,3
8734,1-00-166641-0,4
8734,1-239-86834-0,4
8734,1-237-95200-X,1
8734,1-354-00803-0,2
8734,1-107-39856-8,3
8735,1-890677-17-5,3
8735,1-164-11369-0,4
8735,1-227-05897-7,1
8735,1-4457-9816-6,4
8735,0-476-73108-9,4
8736,0-447-44840-4,2
8736,0-7141-8546-9,3
8736,0-7631-7289-8,1
8736,0-489-42461-9,1
8736,1-59157-301-7,3
8736,1-129-18864-7,3
8736,1-5437-3256-9,2
8737,1-71447-910-2,2
8737,1-965813-56-9,3
8738,1-129-18864-7,1
8738,1-229-04757-3,3
8738,1-4494-5955-2,3
8738,1-4476-3417-9,2
8738,1-278-82083-3,3
8739,0-239-93663-9,1
8739,1-64504-451-3,1
8739,1-5220-1394-6,3
8740,1-4545-6428-8,3
8740,1-933260-00-9,3
8740,0-539-97347-5,4
8741,1-160-77306-8,2
8741,1-4257-3976-8,1
8741,0-06-087973-4,1
8741,1-5437-3256-9,3
8741,1-59126-379-4,2
8742,1-5220-1394-6,3
8742,0-9514693-2-0,1
8742,1-278-82083-3,1
8742,0-8153-0450-1,2
8742,1-208-92581-4,2
8742,0-7127-8604-X,1
8742,0-86177-963-0,3
8742,0-476-73108-9,4
8742,1-84426-958-2,2
8743,1-56486-493-6,3
8743,1-69103-395-2,1
8744,1-67777-184-4,1
8744,0-14-678009-4,4
8744,1-60642-190-5,4
8744,0-87173-237-8,2
8744,0-9878492-7-1,2
8745,0-302-41872-5,3
8745,0-383-11312-1,1
8745,1-208-92581-4,3
8746,1-4257-3976-8,1
8746,1-70408-579-9,1
8746,1-9751-8430-0,2
8746,0-942663-19-5,4
8746,0-688-92085-3,4
8746,0-01-717479-1,4
8747,0-01-717479-1,2
8747,1-118-05964-6,3
8747,0-8216-5501-9,4
8747,1-354-00803-0,3
8747,1-75223-297-6,2
8747,0-16-871315-2,2
8747,0-7631-7289-8,1
8748,0-87173-237-8,4
8748,0-01-717479-1,2
8748,1-56486-493-6,1
8748,1-71447-910-2,3
8749,1-4494-5955-2,1
8749,0-668-16718-1,2
8749,0-06-087973-4,1
8749,1-04-310548-4,4
8749,1-59157-301-7,4
8749,0-476-73108-9,2
8749,0-469-21982-3,4
8749,1-00-166641-0,4
8750,1-222-32214-5,2
8750,0-469-21982-3,2
8750,1-4457-9816-6,2
8751,0-7127-8604-X,2
8751,0-88310-438-5,4
8752,0-942663-19-5,3
8752,1-71447-910-2,2
8753,0-476-73108-9,3
8753,0-365-25576-9,1
8753,0-596-89331-0,2
8753,0-18-258946-3,2
8754,1-884638-12-0,2
8754,0-493-95641-7,4
8754,1-64504-451-3,2
8755,0-469-21982-3,2
8755,1-4274-3175-2,1
8755,1-320-98453-3,1
8755,0-257-20790-2,3
8755,0-667-81667-4,1
8755,1-965813-56-9,1
8755,1-75223-297-6,4
8756,1-5437-3256-9,3
8756,1-5220-1394-6,3
8756,1-278-82083-3,1
8756,0-289-91901-0,3
8756,1-239-86834-0,3
8756,0-7631-7289-8,2
8756,1-933260-00-9,4
8756,1-4545-6428-8,2
8756,1-59157-301-7,1
8757,0-9878492-7-1,3
8757,1-118-05964-6,4
8757,1-00-096050-1,4
8757,0-239-93663-9,1
8757,0-232-08154-9,3
8757,1-4257-3976-8,3
8757,1-4545-6428-8,3
8758,1-5220-1394-6,1
8758,1-67777-184-4,1
8759,0-02-380423-8,4
8759,1-75223-297-6,3
8759,1-237-95200-X,4
8759,0-489-42461-9,3
8759,1-5339-0165-1,4
8759,1-4083-0399-X,3
8760,1-164-11369-0,4
8760,1-70408-579-9,2
8760,0-667-81667-4,3
8760,1-04-310548-4,2
8760,0-239-93663-9,2
8760,1-00-096050-1,1
8761,1-70408-579-9,4
8761,0-476-73108-9,1
8761,1-237-95200-X,4
8761,1-129-18864-7,4
8762,1-5220-1394-6,4
8762,0-232-08154-9,2
8762,1-4457-9816-6,4
8762,0-7127-8604-X,1
8762,0-489-42461-9,1
8763,1-184-45618-6,4
8763,1-59157-301-7,1
8764,1-67777-184-4,3
8764,1-4476-3417-9,3
8765,1-118-05964-6,3
8765,1-75223-297-6,4
8765,0-248-44413-1,3
8765,0-596-89331-0,2
8765,1-00-166641-0,2
8765,0-232-08154-9,3
8765,0-8153-0450-1,1
8765,1-4257-3976-8,1
8765,1-933260-00-9,1
8766,1-00-166641-0,4
8766,0-8153-0450-1,3
8766,1-890677-17-5,1
8766,1-56486-493-6,3
8766,0-469-21982-3,1
8766,0-688-92085-3,2
8766,0-302-41872-5,3
8767,0-7141-8546-9,3
8767,0-88310-438-5,1
8767,0-18-258946-3,3
8767,0-12-286448-4,2
8767,1-4457-9816-6,1
8767,1-239-86834-0,1
8767,1-208-92581-4,4
8768,1-884638-12-0,1
8768,1-164-11369-0,4
8768,1-59157-301-7,3
8769,1-227-05897-7,3
8769,0-942663-19-5,2
8769,0-01-717479-1,1
8770,1-82092-463-7,4
8770,0-383-11312-1,1
8770,0-9514693-2-0,1
8770,1-320-98453-3,3
8770,1-84426-958-2,2
8770,0-577-58554-1,4
8770,0-289-91901-0,2
8770,0-7141-8546-9,4
8771,1-84426-958-2,1
8771,0-232-08154-9,2
8771,0-667-81667-4,1
8771,0-14-678009-4,2
8771,0-88310-438-5,2
8771,1-64504-451-3,1
8772,1-5220-1394-6,3
8772,1-60642-190-5,1
8772,0-01-717479-1,4
8772,0-469-21982-3,1
8773,0-592-74293-8,4
8773,0-8153-0450-1,1
8773,0-447-44840-4,3
8773,1-118-05964-6,4
8773,1-239-86834-0,4
8773,0-577-58554-1,3
8773,0-302-41872-5,3
8773,0-86177-963-0,4
8774,1-207-93326-0,4
8774,0-232-08154-9,2
8774,1-5220-1394-6,4
8774,0-351-94756-6,3
8774,1-107-39856-8,3
8775,1-158-30233-9,4
8775,0-668-16718-1,4
8776,1-71447-910-2,3
8776,0-88310-438-5,2
8776,1-82092-463-7,1
8776,1-222-32214-5,1
8776,0-8189-0617-0,4
8777,1-4083-0399-X,1
8777,1-354-00803-0,3
8777,1-227-05897-7,4
8777,1-229-04757-3,1
8777,0-596-89331-0,3
8777,0-239-93663-9,4
8777,0-311-52527-X,3
8778,1-9751-8430-0,1
8778,1-4494-5955-2,1
8778,1-65593-056-7,4
8778,0-248-44413-1,2
8778,0-18-258946-3,2
8778,1-354-00803-0,2
8778,0-942663-19-5,3
8778,1-4545-6428-8,3
8779,0-02-947686-0,1
8779,1-59126-379-4,2
8779,1-354-00803-0,1
8779,0-592-74293-8,3
8779,0-86177-963-0,1
8779,0-493-95641-7,4
8779,1-04-310548-4,2
8779,1-4257-3976-8,2
8780,1-222-32214-5,2
8780,0-682-99878-8,1
8780,1-56486-493-6,3
8780,0-8216-5501-9,4
8780,1-129-18864-7,2
8780,0-86177-963-0,2
8781,1-70408-579-9,2
8781,0-668-16718-1,4
8781,0-88310-438-5,4
8781,1-82092-463-7,1
8781,1-71447-910-2,3
8781,1-4274-3175-2,4
8781,1-60642-190-5,3
8782,0-577-58554-1,4
8782,0-383-11312-1,3
8782,0-16-871315-2,3
8782,1-60642-190-5,1
8783,0-8153-0450-1,3
8783,0-18-258946-3,2
8783,0-489-42461-9,3
8783,0-458-05510-7,1
8783,0-667-81667-4,3
8783,1-160-77306-8,3
8783,0-239-93663-9,2
8784,1-4467-6096-0,2
8784,0-9514693-2-0,1
8784,0-248-44413-1,3
8784,0-476-73108-9,3
8784,1-4274-3175-2,4
8785,0-682-99878-8,2
8785,1-4467-6096-0,1
8785,0-8153-0450-1,2
8785,1-320-98453-3,1
8786,1-227-05897-7,4
8786,0-239-93663-9,3
8786,1-5437-3256-9,4
8786,1-184-45618-6,1
8786,1-04-310548-4,2
8786,1-00-096050-1,3
8786,1-71447-910-2,1
8787,1-59126-379-4,3
8787,0-8007-9637-3,3
8787,0-458-05510-7,3
8787,0-8189-0617-0,1
8788,1-67482-003-8,4
8788,1-5437-3256-9,2
8788,0-239-93663-9,1
8788,0-14-678009-4,4
8788,0-289-91901-0,4
8788,0-8216-5501-9,2
8789,0-311-52527-X,3
8789,1-237-95200-X,1
8789,1-354-00803-0,1
8789,0-18-258946-3,4
8789,1-04-310548-4,2
8789,1-5339-0165-1,4
8789,1-5220-1394-6,3
8789,0-86177-963-0,1
8789,1-107-39856-8,2
8790,0-7127-8604-X,4
8790,1-4407-1966-7,2
8790,0-02-947686-0,4
8790,1-59126-379-4,4
8790,1-5437-3256-9,1
8790,0-232-08154-9,4
8790,0-02-380423-8,1
8790,0-351-94756-6,1
8791,1-222-32214-5,3
8791,0-539-97347-5,1
8791,0-489-42461-9,3
8792,1-208-92581-4,3
8792,1-5339-0165-1,1
8792,1-67777-184-4,2
8792,0-8189-0617-0,2
8792,0-87173-237-8,4
8793,0-577-58554-1,2
8793,1-239-86834-0,2
8793,1-75223-297-6,3
8793,1-4407-1966-7,3
8793,0-311-52527-X,2
8794,1-65593-056-7,3
8794,1-67777-184-4,3
8794,1-884638-12-0,3
8794,0-02-947686-0,3
8794,0-232-08154-9,2
8794,1-5437-3256-9,1
8794,0-539-97347-5,1
8794,0-86177-963-0,4
8795,1-965813-56-9,4
8795,0-12-286448-4,2
8795,0-469-21982-3,2
8795,0-18-258946-3,2
8795,0-7631-7289-8,1
8795,0-248-44413-1,2
8795,1-00-096050-1,3
8795,1-227-05897-7,2
8795,1-82092-463-7,2
8796,0-7141-8546-9,3
8796,0-248-44413-1,1
8797,1-64504-451-3,3
8797,1-83164-707-9,3
8797,1-160-77306-8,1
8797,0-8153-0450-1,4
8798,1-04-310548-4,3
8798,1-890677-17-5,2
8799,1-4494-5955-2,2
8799,1-884638-12-0,1
8799,1-118-05964-6,4
8800,0-86177-963-0,3
8800,0-18-258946-3,1
8800,0-12-286448-4,2
8800,1-320-98453-3,1
8801,0-8007-9637-3,3
8801,1-278-82083-3,1
8801,1-83164-707-9,2
8801,1-239-86834-0,4
8801,0-493-95641-7,2
8801,0-577-58554-1,3
8802,0-239-93663-9,3
8802,1-56486-493-6,4
8802,1-60642-190-5,1
8802,0-02-380423-8,1
8803,0-365-25576-9,2
8803,0-476-73108-9,4
8803,0-447-44840-4,1
8803,0-232-08154-9,1
8803,0-383-11312-1,1
8803,1-67777-184-4,2
8803,1-66068-167-7,2
8803,1-04-310548-4,2
8804,1-67777-184-4,1
8804,0-539-97347-5,4
8804,1-83164-707-9,1
8804,0-02-380423-8,3
8804,1-222-32214-5,1
8804,1-184-45618-6,3
8805,1-69103-395-2,4
8805,0-18-258946-3,4
8805,1-64504-451-3,1
8805,0-539-97347-5,3
8805,0-8189-0617-0,1
8805,1-237-95200-X,3
8805,0-232-08154-9,1
8805,1-01-376732-2,4
8806,1-4274-3175-2,2
8806,1-158-30233-9,3
8806,1-237-95200-X,3
8806,1-75223-297-6,4
8807,0-257-20790-2,3
8807,1-65593-056-7,2
8807,0-7631-7289-8,3
8807,0-05-597353-1,3
8807,1-4476-3417-9,2
8807,1-84426-958-2,4
8807,1-82092-463-7,4
8807,1-67482-003-8,4
8808,1-71447-910-2,1
8808,1-164-11369-0,1
8808,0-688-92085-3,4
8808,0-12-286448-4,3
8808,1-70408-579-9,4
8808,1-59126-379-4,4
8808,1-84426-958-2,3
8809,1-4257-3976-8,1
8809,0-257-20790-2,1
8809,0-668-16718-1,3
8809,0-86177-963-0,3
8809,0-88310-438-5,2
8809,0-9514693-2-0,2
8809,1-82092-463-7,4
8809,1-965813-56-9,1
8810,1-65593-056-7,4
8810,1-239-86834-0,2
8810,0-12-286448-4,1
8810,1-4274-3175-2,3
8810,1-70408-579-9,1
8811,0-01-717479-1,4
8811,0-7127-8604-X,4
8811,1-4457-9816-6,2
8811,0-7631-7289-8,4
8811,1-67777-184-4,4
8811,1-56486-493-6,2
8811,0-458-05510-7,2
8812,1-4083-0399-X,1
8812,1-5220-1394-6,3
8812,1-04-310548-4,4
8813,0-7127-8604-X,2
8813,1-65593-056-7,2
8813,1-4083-0399-X,1
8814,1-5437-3256-9,4
8814,1-4274-3175-2,3
8814,0-257-20790-2,4
8814,0-7141-8546-9,2
8814,1-9751-8430-0,1
8814,0-7127-8604-X,3
8815,1-9751-8430-0,2
8815,0-311-52527-X,4
8815,1-278-82083-3,2
8816,1-83164-707-9,4
8816,1-71447-910-2,4
8816,0-447-44840-4,3
8816,1-222-32214-5,2
8817,0-7127-8604-X,3
8817,0-667-81667-4,2
8817,1-320-98453-3,2
8817,0-87173-237-8,4
8817,0-8216-5501-9,4
8817,1-160-77306-8,4
8817,1-01-376732-2,3
8818,0-577-58554-1,3
8818,0-9514693-2-0,2
8818,1-82092-463-7,3
8819,1-107-39856-8,3
8819,1-890677-17-5,4
8819,1-164-11369-0,1
8819,0-8189-0617-0,3
8819,0-493-95641-7,1
8819,1-5220-1394-6,2
8819,0-02-380423-8,3
8819,1-158-30233-9,1
8820,1-237-95200-X,2
8820,1-5339-0165-1,4
8820,1-66068-167-7,4
8820,0-365-25576-9,1
8820,0-7127-8604-X,2
8820,1-01-376732-2,1
8821,1-4407-1966-7,2
8821,0-239-93663-9,4
8821,1-04-310548-4,2
8821,0-688-92085-3,4
8821,1-118-05964-6,2
8821,1-160-77306-8,2
8821,0-365-25576-9,2
8821,1-4083-0399-X,1
8822,0-383-11312-1,4
8822,1-60642-190-5,2
8822,0-447-44840-4,3
8823,0-493-95641-7,4
8823,0-365-25576-9,4
8823,0-596-89331-0,3
8823,1-222-32214-5,2
8823,0-942663-19-5,2
8823,1-5220-1394-6,4
8823,0-248-44413-1,4
8824,1-01-376732-2,2
8824,0-351-94756-6,3
8824,0-16-871315-2,4
8824,1-04-310548-4,3
8824,1-64504-451-3,2
8824,1-222-32214-5,4
8824,1-107-39856-8,3
8825,0-8153-0450-1,3
8825,0-248-44413-1,3
8825,1-278-82083-3,3
8825,0-351-94756-6,3
8825,0-539-97347-5,2
8825,1-60642-190-5,3
8826,0-476-73108-9,3
8826,1-59157-301-7,1
8826,1-4457-9816-6,3
8826,1-4545-6428-8,2
8826,0-489-42461-9,4
8826,1-5437-3256-9,1
8827,1-9751-8430-0,4
8827,1-59126-379-4,3
8827,1-129-18864-7,2
8827,1-222-32214-5,1
8827,1-884638-12-0,1
8827,0-476-73108-9,1
8827,0-248-44413-1,4
8827,1-107-39856-8,1
8827,0-06-087973-4,4
8828,1-118-05964-6,2
8828,0-365-25576-9,2
8828,1-71447-910-2,3
8828,1-01-376732-2,3
8828,1-239-86834-0,3
8828,1-227-05897-7,2
8829,0-577-58554-1,3
8829,0-351-94756-6,4
8829,0-248-44413-1,3
8829,0-8189-0617-0,1
8829,1-207-93326-0,2
8829,1-83164-707-9,2
8829,0-489-42461-9,4
8829,1-107-39856-8,1
8829,0-493-95641-7,3
8830,1-239-86834-0,3
8830,0-8216-5501-9,1
8830,0-311-52527-X,3
8830,1-75223-297-6,4
8830,0-476-73108-9,1
8830,1-207-93326-0,3
8830,0-87173-237-8,3
8831,0-06-087973-4,1
8831,1-129-18864-7,4
8831,0-489-42461-9,4
8831,1-965813-56-9,1
8832,1-59126-379-4,4
8832,1-229-04757-3,3
8832,0-447-44840-4,3
8832,0-7127-8604-X,1
8832,1-64504-451-3,3
8832,1-70408-579-9,4
8832,1-239-86834-0,4
8833,1-965813-56-9,3
8833,1-164-11369-0,1
8833,1-239-86834-0,2
8833,0-289-91901-0,4
8833,1-82092-463-7,2
8833,1-4083-0399-X,4
8834,0-86177-963-0,4
8834,1-222-32214-5,3
8834,1-227-05897-7,3
8834,0-688-92085-3,2
8834,0-668-16718-1,2
8834,1-160-77306-8,1
8834,1-890677-17-5,1
8834,1-5339-0165-1,2
8835,1-67777-184-4,4
8835,1-9751-8430-0,3
8835,0-14-678009-4,2
8836,0-9878492-7-1,4
8836,0-668-16718-1,3
8836,1-129-18864-7,1
8836,1-278-82083-3,4
8836,1-4083-0399-X,3
8836,0-88310-438-5,3
8836,0-7141-8546-9,3
8836,1-5339-0165-1,4
8837,0-9514693-2-0,4
8837,1-207-93326-0,3
8837,0-9878492-7-1,2
8837,1-158-30233-9,4
8837,1-239-86834-0,3
8837,0-8189-0617-0,1
8838,0-383-11312-1,2
8838,1-884638-12-0,2
8838,1-4274-3175-2,3
8838,1-965813-56-9,3
8838,0-7141-8546-9,1
8838,0-688-92085-3,4
8838,1-158-30233-9,3
8839,1-207-93326-0,4
8839,1-70408-579-9,2
8839,1-354-00803-0,3
8839,1-67777-184-4,2
8839,0-668-16718-1,3
8839,1-75223-297-6,3
8839,0-667-81667-4,4
8839,1-60642-190-5,3
8839,1-4457-9816-6,1
8840,1-00-096050-1,1
8840,0-311-52527-X,1
8840,1-229-04757-3,3
8841,0-365-25576-9,3
8841,0-8153-0450-1,1
8841,1-890677-17-5,4
8841,1-208-92581-4,2
8841,1-4457-9816-6,3
8841,0-232-08154-9,3
8842,0-18-258946-3,2
8842,1-59126-379-4,1
8842,0-469-21982-3,2
8842,0-01-717479-1,4
8842,1-158-30233-9,1
8842,1-184-45618-6,3
8842,1-884638-12-0,3
8842,0-383-11312-1,1
8842,1-5220-1394-6,3
8843,1-66068-167-7,3
8843,1-164-11369-0,2
8843,0-351-94756-6,2
8843,1-118-05964-6,2
8843,0-14-678009-4,1
8843,0-7127-8604-X,2
8844,0-8189-0617-0,2
8844,1-208-92581-4,1
8845,1-75223-297-6,4
8845,0-8189-0617-0,2
8845,1-66068-167-7,3
8845,0-7127-8604-X,1
8845,0-577-58554-1,4
8845,1-56486-493-6,4
8845,1-160-77306-8,1
8845,0-88310-438-5,2
8846,1-67777-184-4,4
8846,1-229-04757-3,3
8846,0-7631-7289-8,4
8846,0-232-08154-9,1
8846,0-9878492-7-1,2
8847,1-66068-167-7,4
8847,0-592-74293-8,1
8848,1-64504-451-3,4
8848,0-289-91901-0,4
8848,0-86177-963-0,1
8848,1-227-05897-7,4
8848,1-5437-3256-9,2
8848,1-59157-301-7,2
8849,0-682-99878-8,3
8849,0-311-52527-X,1
8849,1-69103-395-2,3
8849,0-539-97347-5,3
8849,1-354-00803-0,4
8849,1-75223-297-6,4
8849,1-4407-1966-7,2
8849,1-9751-8430-0,3
8849,1-00-096050-1,1
8850,0-577-58554-1,1
8850,0-232-08154-9,4
8850,1-965813-56-9,4
8850,0-02-380423-8,4
8851,1-5339-0165-1,1
8851,0-9878492-7-1,3
8851,1-278-82083-3,3
8851,1-9751-8430-0,3
8851,1-4457-9816-6,4
8851,1-933260-00-9,2
8852,1-4407-1966-7,2
8852,0-87173-237-8,2
8852,0-05-597353-1,4
8852,1-229-04757-3,2
8852,1-5339-0165-1,1
8852,1-59157-301-7,3
8852,0-8153-0450-1,3
8853,0-14-678009-4,4
8853,0-539-97347-5,2
8853,1-4494-5955-2,1
8854,1-5220-1394-6,1
8854,0-577-58554-1,3
8855,1-965813-56-9,2
8855,1-884638-12-0,4
8855,1-933260-00-9,3
8855,1-184-45618-6,3
8855,1-4545-6428-8,1
8855,0-596-89331-0,3
8855,1-69103-395-2,4
8856,1-60642-190-5,4
8856,0-476-73108-9,4
8856,1-75223-297-6,2
8856,0-01-717479-1,2
8857,0-239-93663-9,2
8857,0-01-717479-1,4
8857,1-320-98453-3,4
8857,0-577-58554-1,1
8857,1-107-39856-8,4
8857,1-118-05964-6,2
8857,1-59157-301-7,4
8857,0-289-91901-0,4
8857,0-9878492-7-1,4
8858,1-208-92581-4,1
8858,0-351-94756-6,1
8859,1-82092-463-7,1
8859,0-14-678009-4,4
8859,1-65593-056-7,3
8859,1-890677-17-5,4
8859,1-4457-9816-6,2
8860,1-00-166641-0,1
8860,0-539-97347-5,3
8860,1-207-93326-0,1
8860,0-232-08154-9,1
8860,1-118-05964-6,4
8860,1-4274-3175-2,2
8861,1-278-82083-3,3
8861,1-227-05897-7,2
8861,0-257-20790-2,1
8861,0-7127-8604-X,2
8862,0-682-99878-8,4
8862,0-351-94756-6,3
8862,0-458-05510-7,1
8862,1-354-00803-0,3
8862,1-5220-1394-6,1
8862,1-278-82083-3,3
8862,1-107-39856-8,2
8862,1-67482-003-8,4
8863,0-01-717479-1,3
8863,0-577-58554-1,3
8863,1-884638-12-0,4
8863,1-227-05897-7,2
8864,0-06-087973-4,4
8864,1-107-39856-8,4
8865,0-447-44840-4,1
8865,0-01-717479-1,2
8865,0-88310-438-5,3
8866,1-354-00803-0,4
8866,0-469-21982-3,2
8866,0-06-087973-4,1
8866,0-87173-237-8,2
8866,1-4467-6096-0,4
8867,1-4407-1966-7,1
8867,0-88310-438-5,2
8868,1-354-00803-0,3
8868,0-302-41872-5,3
8868,0-06-087973-4,1
8869,1-4457-9816-6,1
8869,1-208-92581-4,3
8869,1-184-45618-6,4
8870,1-239-86834-0,4
8870,1-4545-6428-8,4
8870,1-129-18864-7,3
8870,0-9878492-7-1,4
8871,1-83164-707-9,1
8871,1-884638-12-0,3
8871,0-383-11312-1,4
8872,0-458-05510-7,4
8872,0-239-93663-9,3
8872,0-86177-963-0,3
8872,0-539-97347-5,3
8872,0-7631-7289-8,4
8873,0-493-95641-7,2
8873,0-8153-0450-1,1
8873,1-118-05964-6,1
8873,0-596-89331-0,4
8873,0-05-597353-1,1
8874,1-965813-56-9,1
8874,0-476-73108-9,4
8874,0-539-97347-5,2
8875,1-184-45618-6,4
8875,0-01-717479-1,3
8875,1-933260-00-9,4
8875,1-59126-379-4,1
8875,1-239-86834-0,1
8875,0-18-258946-3,3
8875,0-9878492-7-1,1
8875,1-00-096050-1,1
8875,0-02-947686-0,1
8876,1-71447-910-2,3
8876,0-01-717479-1,3
8876,0-493-95641-7,4
8876,1-69103-395-2,3
8877,0-8153-0450-1,4
8877,1-4467-6096-0,4
8877,1-229-04757-3,2
8877,1-69103-395-2,3
8877,1-158-30233-9,1
8877,1-5437-3256-9,1
8877,1-4274-3175-2,3
8877,1-884638-12-0,2
8878,1-278-82083-3,3
8878,1-107-39856-8,2
8878,0-05-597353-1,1
8878,0-239-93663-9,2
8879,1-239-86834-0,4
8879,0-383-11312-1,3
8880,0-16-871315-2,4
8880,1-965813-56-9,3
8880,0-577-58554-1,1
8880,1-4407-1966-7,4
8881,0-668-16718-1,4
8881,0-493-95641-7,1
8881,0-302-41872-5,4
8881,1-00-096050-1,2
8881,0-14-678009-4,4
8881,1-933260-00-9,2
8881,1-82092-463-7,3
8881,0-383-11312-1,2
8882,0-232-08154-9,1
8882,0-668-16718-1,3
8882,0-489-42461-9,3
8882,0-289-91901-0,4
8882,1-890677-17-5,3
8882,0-383-11312-1,4
8882,1-4407-1966-7,3
8883,1-75223-297-6,2
8883,1-84426-958-2,1
8883,1-00-096050-1,2
8883,0-232-08154-9,4
8883,0-476-73108-9,1
8883,0-16-871315-2,3
8884,1-158-30233-9,1
8884,1-4407-1966-7,2
8884,0-365-25576-9,3
8884,0-469-21982-3,2
8884,0-7141-8546-9,4
8884,0-8216-5501-9,1
8884,1-59126-379-4,2
8884,0-01-717479-1,1
8885,1-9751-8430-0,1
8885,0-12-286448-4,3
8886,0-688-92085-3,1
8886,1-70408-579-9,2
8886,1-4545-6428-8,4
8886,1-884638-12-0,1
8886,1-64504-451-3,2
8886,0-8153-0450-1,3
8886,0-05-597353-1,1
8887,0-8007-9637-3,1
8887,1-884638-12-0,4
8888,0-302-41872-5,3
8888,1-75223-297-6,2
8888,1-933260-00-9,2
8889,0-383-11312-1,3
8889,0-01-717479-1,2
8889,0-493-95641-7,3
8889,0-7127-8604-X,1
8889,1-5437-3256-9,3
8889,1-278-82083-3,3
8890,1-5437-3256-9,2
8890,1-04-310548-4,3
8890,0-8153-0450-1,4
8890,1-00-166641-0,2
8890,0-668-16718-1,2
8891,0-458-05510-7,3
8891,0-8189-0617-0,1
8892,0-682-99878-8,3
8892,0-257-20790-2,2
8892,0-667-81667-4,2
8892,1-83164-707-9,1
8892,0-9878492-7-1,2
8892,0-02-380423-8,2
8892,0-351-94756-6,2
8892,0-239-93663-9,4
8892,1-5339-0165-1,3
8893,0-493-95641-7,2
8893,1-84426-958-2,2
8893,1-227-05897-7,2
8893,1-4274-3175-2,4
8894,1-5220-1394-6,2
8894,1-160-77306-8,3
8894,1-237-95200-X,4
8895,1-5437-3256-9,3
8895,0-469-21982-3,3
8896,0-682-99878-8,1
8896,0-9878492-7-1,4
8896,0-289-91901-0,4
8896,1-164-11369-0,1
8897,0-596-89331-0,2
8897,0-539-97347-5,4
8897,1-60642-190-5,4
8898,0-87173-237-8,4
8898,1-84426-958-2,3
8899,0-12-286448-4,3
8899,0-311-52527-X,1
8899,1-354-00803-0,2
8899,0-87173-237-8,2
8899,0-351-94756-6,2
8899,0-688-92085-3,2
8900,1-84426-958-2,1
8900,1-4407-1966-7,3
8900,0-02-947686-0,4
8900,1-5339-0165-1,3
8900,1-65593-056-7,3
8900,1-67482-003-8,2
8900,1-66068-167-7,1
8901,0-351-94756-6,1
8901,1-65593-056-7,1
8901,0-05-597353-1,3
8902,1-00-096050-1,4
8902,1-5339-0165-1,4
8902,1-229-04757-3,4
8903,0-365-25576-9,2
8903,0-289-91901-0,2
8903,0-596-89331-0,4
8903,0-469-21982-3,1
8903,0-493-95641-7,1
8903,0-539-97347-5,3
8903,0-88310-438-5,1
8903,1-67482-003-8,1
8903,1-56486-493-6,4
8904,1-4545-6428-8,1
8904,0-01-717479-1,3
8905,1-320-98453-3,2
8905,0-87173-237-8,2
8905,1-4545-6428-8,1
8905,1-83164-707-9,1
8905,0-493-95641-7,4
8905,0-232-08154-9,3
8906,0-493-95641-7,3
8906,0-239-93663-9,2
8906,0-14-678009-4,2
8906,1-965813-56-9,2
8906,0-05-597353-1,4
8906,0-596-89331-0,3
8906,0-87173-237-8,4
8906,1-4257-3976-8,4
8906,1-278-82083-3,2
8907,0-942663-19-5,1
8907,1-4494-5955-2,2
8907,1-4257-3976-8,2
8907,0-05-597353-1,2
8907,0-7631-7289-8,2
8907,0-596-89331-0,4
8907,0-289-91901-0,2
8907,1-160-77306-8,3
8908,0-7127-8604-X,1
8908,1-107-39856-8,3
8908,0-86177-963-0,1
8908,0-232-08154-9,3
8908,0-311-52527-X,4
8909,1-60642-190-5,4
8909,1-160-77306-8,4
8909,1-64504-451-3,1
8910,1-207-93326-0,4
8910,0-8189-0617-0,1
8910,1-229-04757-3,4
8910,1-71447-910-2,1
8910,0-87173-237-8,4
8910,0-493-95641-7,4
8910,0-682-99878-8,1
8910,1-354-00803-0,1
8910,1-890677-17-5,1
8911,1-184-45618-6,3
8911,0-668-16718-1,3
8911,0-248-44413-1,4
8912,1-965813-56-9,3
8912,0-469-21982-3,4
8912,1-4257-3976-8,2
8912,1-222-32214-5,4
8912,0-577-58554-1,2
8913,0-18-258946-3,1
8913,0-351-94756-6,4
8913,0-942663-19-5,1
8913,0-493-95641-7,2
8913,0-8216-5501-9,1
8913,0-12-286448-4,3
8913,0-311-52527-X,2
